-1.000941609847282421e-17;1.127667240913074544e-17;-2.512861906096386299e-17;-4.057838772460275019e-17;1.638476573991013181e-17;-1.822665532178947330e-18;9.874229341441626283e-18;-4.650378944196870659e-18;-3.193855840363752880e-18;-1.562509705475361351e-19
-3.330669073875469621e-16;0.000000000000000000e+00;-1.110223024625156540e-16;-0.000000000000000000e+00;2.775557561562891351e-17;1.353084311261909534e-16;-2.151057110211240797e-16;3.122502256758252770e-17;1.045170894276026274e-16;-5.248893767545448341e-17
-0.000000000000000000e+00;0.000000000000000000e+00;5.551115123125782702e-17;-0.000000000000000000e+00;2.775557561562891351e-17;-7.285838599102589797e-17;1.387778780781445676e-17;7.806255641895631925e-17;-0.000000000000000000e+00;1.056012916000881319e-16
-0.000000000000000000e+00;2.220446049250313081e-16;8.326672684688674053e-17;2.775557561562891351e-16;-5.551115123125782702e-17;5.551115123125782702e-17;1.457167719820517959e-16;8.673617379884035472e-17;7.285838599102589797e-17;-6.754579534584692624e-17
-0.000000000000000000e+00;0.000000000000000000e+00;-1.110223024625156540e-16;1.387778780781445676e-17;-5.551115123125782702e-17;-4.163336342344337027e-17;-1.110223024625156540e-16;-1.387778780781445676e-16;3.469446951953614189e-17;-4.119968255444916849e-17
-0.000000000000000000e+00;0.000000000000000000e+00;-1.110223024625156540e-16;-0.000000000000000000e+00;-5.551115123125782702e-17;5.464378949326942347e-17;0.000000000000000000e+00;-1.387778780781445676e-17;-4.163336342344337027e-17;-9.324138683375338132e-17
-0.000000000000000000e+00;0.000000000000000000e+00;5.551115123125782702e-17;-0.000000000000000000e+00;-2.220446049250313081e-16;-0.000000000000000000e+00;2.775557561562891351e-17;-8.326672684688674053e-17;6.418476861114186249e-17;5.149960319306146062e-17
-0.000000000000000000e+00;0.000000000000000000e+00;-1.387778780781445676e-17;2.775557561562891351e-17;0.000000000000000000e+00;-2.775557561562891351e-17;0.000000000000000000e+00;-2.775557561562891351e-17;-4.163336342344337027e-17;5.486062992776652436e-17
-0.000000000000000000e+00;0.000000000000000000e+00;-0.000000000000000000e+00;3.469446951953614189e-18;-1.387778780781445676e-17;-0.000000000000000000e+00;2.775557561562891351e-17;0.000000000000000000e+00;-0.000000000000000000e+00;1.301042606982605321e-18
-0.000000000000000000e+00;0.000000000000000000e+00;-2.168404344971008868e-19;-0.000000000000000000e+00;1.387778780781445676e-17;-0.000000000000000000e+00;5.551115123125782702e-17;1.387778780781445676e-17;1.387778780781445676e-17;-3.295974604355933479e-17
-0.000000000000000000e+00;0.000000000000000000e+00;-1.355252715606880543e-20;-0.000000000000000000e+00;0.000000000000000000e+00;-1.387778780781445676e-17;2.775557561562891351e-17;0.000000000000000000e+00;-5.551115123125782702e-17;-2.949029909160572061e-17
-0.000000000000000000e+00;5.169878828456422968e-26;-0.000000000000000000e+00;-3.388131789017201356e-21;0.000000000000000000e+00;-0.000000000000000000e+00;2.775557561562891351e-17;0.000000000000000000e+00;-2.775557561562891351e-17;8.630249292984615295e-17
-6.018531076210112041e-36;4.038967834731580444e-28;-0.000000000000000000e+00;-1.058791184067875424e-22;1.694065894508600678e-21;-0.000000000000000000e+00;0.000000000000000000e+00;1.110223024625156540e-16;-3.330669073875469621e-16;-2.081668171172168513e-17
-0.000000000000000000e+00;0.000000000000000000e+00;8.271806125530276749e-25;-6.617444900424221399e-24;-2.117582368135750848e-22;2.710505431213761085e-20;0.000000000000000000e+00;5.551115123125782702e-17;2.220446049250313081e-16;-5.030698080332740574e-17
